Applicant_Name,Country_Code,Application_Number,File_Name,Filing_Date,ID_univerzita,API,TYP,TYP_CISLO
Vysoká škola chemicko-technologická v Praze,CZ,2022-40232,OPENDATAST96_PT_CZ_DIFF_PUV2022-40232.xml,2022-09-12,21,PUV/40232,PUV,2
Vysoká škola chemicko-technologická v Praze,CZ,2022-40233,OPENDATAST96_PT_CZ_DIFF_PUV2022-40233.xml,2022-09-12,21,PUV/40233,PUV,2
Vysoká škola chemicko-technologická v Praze,CZ,2022-40274,OPENDATAST96_PT_CZ_DIFF_PUV2022-40274.xml,2022-09-22,21,PUV/40274,PUV,2
Vysoká škola chemicko-technologická v Praze,CZ,2022-40296,OPENDATAST96_PT_CZ_DIFF_PUV2022-40296.xml,2022-09-30,21,PUV/40296,PUV,2
Vysoká škola chemicko-technologická v Praze,CZ,2022-40300,OPENDATAST96_PT_CZ_DIFF_PUV2022-40300.xml,2022-10-03,21,PUV/40300,PUV,2
Vysoká škola chemicko-technologická v Praze,CZ,2022-40369,OPENDATAST96_PT_CZ_DIFF_PUV2022-40369.xml,2022-10-19,21,PUV/40369,PUV,2
Vysoká škola chemicko-technologická v Praze,CZ,2022-40396,OPENDATAST96_PT_CZ_DIFF_PUV2022-40396.xml,2022-10-25,21,PUV/40396,PUV,2
Vysoká škola chemicko-technologická v Praze,CZ,2022-40468,OPENDATAST96_PT_CZ_DIFF_PUV2022-40468.xml,2022-11-11,21,PUV/40468,PUV,2
Vysoká škola chemicko-technologická v Praze,CZ,2022-40510,OPENDATAST96_PT_CZ_DIFF_PUV2022-40510.xml,2022-11-22,21,PUV/40510,PUV,2
Vysoká škola chemicko-technologická v Praze,CZ,2023-40810,OPENDATAST96_PT_CZ_DIFF_PUV2023-40810.xml,2023-03-21,21,PUV/40810,PUV,2
Vysoká škola chemicko-technologická v Praze,CZ,2023-40861,OPENDATAST96_PT_CZ_DIFF_PUV2023-40861.xml,2023-04-04,21,PUV/40861,PUV,2
Vysoká škola chemicko-technologická v Praze,CZ,2023-40865,OPENDATAST96_PT_CZ_DIFF_PUV2023-40865.xml,2023-04-05,21,PUV/40865,PUV,2
Vysoká škola chemicko-technologická v Praze,CZ,2023-41177,OPENDATAST96_PT_CZ_DIFF_PUV2023-41177.xml,2023-07-27,21,PUV/41177,PUV,2
Vysoká škola chemicko-technologická v Praze,CZ,2023-41198,OPENDATAST96_PT_CZ_DIFF_PUV2023-41198.xml,2023-08-03,21,PUV/41198,PUV,2
Vysoká škola chemicko-technologická v Praze,CZ,2023-41249,OPENDATAST96_PT_CZ_DIFF_PUV2023-41249.xml,2023-08-31,21,PUV/41249,PUV,2
Vysoká škola chemicko-technologická v Praze,CZ,2023-41260,OPENDATAST96_PT_CZ_DIFF_PUV2023-41260.xml,2023-09-04,21,PUV/41260,PUV,2
Vysoká škola chemicko-technologická v Praze,CZ,2023-41262,OPENDATAST96_PT_CZ_DIFF_PUV2023-41262.xml,2023-09-05,21,PUV/41262,PUV,2
Vysoká škola chemicko-technologická v Praze,CZ,2023-41263,OPENDATAST96_PT_CZ_DIFF_PUV2023-41263.xml,2023-09-05,21,PUV/41263,PUV,2
Vysoká škola chemicko-technologická v Praze,CZ,2023-41264,OPENDATAST96_PT_CZ_DIFF_PUV2023-41264.xml,2023-09-05,21,PUV/41264,PUV,2
Vysoká škola chemicko-technologická v Praze,CZ,2023-41332,OPENDATAST96_PT_CZ_DIFF_PUV2023-41332.xml,2023-09-27,21,PUV/41332,PUV,2
Vysoká škola chemicko-technologická v Praze,CZ,2023-41415,OPENDATAST96_PT_CZ_DIFF_PUV2023-41415.xml,2023-10-25,21,PUV/41415,PUV,2
Vysoká škola chemicko-technologická v Praze,CZ,2023-41416,OPENDATAST96_PT_CZ_DIFF_PUV2023-41416.xml,2023-10-25,21,PUV/41416,PUV,2
Vysoká škola chemicko-technologická v Praze,CZ,2023-41436,OPENDATAST96_PT_CZ_DIFF_PUV2023-41436.xml,2023-11-02,21,PUV/41436,PUV,2
Vysoká škola chemicko-technologická v Praze,CZ,2024-41888,OPENDATAST96_PT_CZ_DIFF_PUV2024-41888.xml,2024-04-04,21,PUV/41888,PUV,2
Vysoká škola chemicko-technologická v Praze,CZ,2024-41958,OPENDATAST96_PT_CZ_DIFF_PUV2024-41958.xml,2024-05-16,21,PUV/41958,PUV,2
Vysoká škola chemicko-technologická v Praze,CZ,2013-1044,OPENDATAST96_PT_CZ_DIFF_PV2013-1044.xml,2013-12-19,21,PT/2013-1044,PT,1
Vysoká škola chemicko-technologická v Praze,CZ,2013-155,OPENDATAST96_PT_CZ_DIFF_PV2013-155.xml,2013-02-28,21,PT/2013-155,PT,1
Vysoká škola chemicko-technologická v Praze,CZ,2013-16,OPENDATAST96_PT_CZ_DIFF_PV2013-16.xml,2013-01-08,21,PT/2013-16,PT,1
Vysoká škola chemicko-technologická v Praze,CZ,2013-5,OPENDATAST96_PT_CZ_DIFF_PV2013-5.xml,2013-01-02,21,PT/2013-5,PT,1
Vysoká škola chemicko-technologická v Praze,CZ,2014-1,OPENDATAST96_PT_CZ_DIFF_PV2014-1.xml,2014-01-02,21,PT/2014-1,PT,1
Vysoká škola chemicko-technologická v Praze,CZ,2014-384,OPENDATAST96_PT_CZ_DIFF_PV2014-384.xml,2014-06-03,21,PT/2014-384,PT,1
VYSOKÁ ŠKOLA CHEMICKO-TECHNOLOGICKÁ V PRAZE,CZ,2014-431,OPENDATAST96_PT_CZ_DIFF_PV2014-431.xml,2014-06-24,21,PT/2014-431,PT,1
Vysoká škola chemicko-technologická v Praze,CZ,2014-913,OPENDATAST96_PT_CZ_DIFF_PV2014-913.xml,2014-12-16,21,PT/2014-913,PT,1
Vysoká škola chemicko-technologická v Praze,CZ,2015-102,OPENDATAST96_PT_CZ_DIFF_PV2015-102.xml,2015-02-16,21,PT/2015-102,PT,1
Vysoká škola chemicko-technologická v Praze,CZ,2015-483,OPENDATAST96_PT_CZ_DIFF_PV2015-483.xml,2015-07-09,21,PT/2015-483,PT,1
Vysoká škola chemicko-technologická v Praze,CZ,2015-520,OPENDATAST96_PT_CZ_DIFF_PV2015-520.xml,2015-07-27,21,PT/2015-520,PT,1
VYSOKÁ ŠKOLA CHEMICKO-TECHNOLOGICKÁ V PRAZE,CZ,2015-629,OPENDATAST96_PT_CZ_DIFF_PV2015-629.xml,2015-09-16,21,PT/2015-629,PT,1
Vysoká škola chemicko-technologická v Praze,CZ,2015-724,OPENDATAST96_PT_CZ_DIFF_PV2015-724.xml,2015-10-12,21,PT/2015-724,PT,1
Vysoká škola chemicko-technologická v Praze,CZ,2015-854,OPENDATAST96_PT_CZ_DIFF_PV2015-854.xml,2015-12-02,21,PT/2015-854,PT,1
Vysoká škola chemicko-technologická v Praze,CZ,2015-882,OPENDATAST96_PT_CZ_DIFF_PV2015-882.xml,2015-12-10,21,PT/2015-882,PT,1
Vysoká škola chemicko-technologická v Praze,CZ,2015-922,OPENDATAST96_PT_CZ_DIFF_PV2015-922.xml,2015-12-21,21,PT/2015-922,PT,1
Vysoká škola chemicko-technologická v Praze,CZ,2015-923,OPENDATAST96_PT_CZ_DIFF_PV2015-923.xml,2015-12-21,21,PT/2015-923,PT,1
Vysoká škola chemicko-technologická v Praze,CZ,2015-925,OPENDATAST96_PT_CZ_DIFF_PV2015-925.xml,2015-12-21,21,PT/2015-925,PT,1
Vysoká škola chemicko-technologická v Praze,CZ,2015-949,OPENDATAST96_PT_CZ_DIFF_PV2015-949.xml,2015-12-29,21,PT/2015-949,PT,1
Vysoká škola chemicko-technologická v Praze,CZ,2016-387,OPENDATAST96_PT_CZ_DIFF_PV2016-387.xml,2016-06-28,21,PT/2016-387,PT,1
Vysoká škola chemicko-technologická v Praze,CZ,2016-404,OPENDATAST96_PT_CZ_DIFF_PV2016-404.xml,2016-07-01,21,PT/2016-404,PT,1
Vysoká škola chemicko-technologická v Praze,CZ,2016-405,OPENDATAST96_PT_CZ_DIFF_PV2016-405.xml,2016-07-01,21,PT/2016-405,PT,1
Vysoká škola chemicko-technologická v Praze,CZ,2016-416,OPENDATAST96_PT_CZ_DIFF_PV2016-416.xml,2016-07-07,21,PT/2016-416,PT,1
Vysoká škola chemicko-technologická v Praze,CZ,2016-545,OPENDATAST96_PT_CZ_DIFF_PV2016-545.xml,2016-09-07,21,PT/2016-545,PT,1
Vysoká škola chemicko-technologická v Praze,CZ,2016-685,OPENDATAST96_PT_CZ_DIFF_PV2016-685.xml,2016-11-03,21,PT/2016-685,PT,1
Vysoká škola chemicko-technologická v Praze,CZ,2016-766,OPENDATAST96_PT_CZ_DIFF_PV2016-766.xml,2016-12-07,21,PT/2016-766,PT,1
Vysoká škola chemicko-technologická v Praze,CZ,2016-776,OPENDATAST96_PT_CZ_DIFF_PV2016-776.xml,2016-12-08,21,PT/2016-776,PT,1
Vysoká škola chemicko-technologická v Praze,CZ,2016-788,OPENDATAST96_PT_CZ_DIFF_PV2016-788.xml,2016-12-13,21,PT/2016-788,PT,1
Vysoká škola chemicko-technologická v Praze,CZ,2017-254,OPENDATAST96_PT_CZ_DIFF_PV2017-254.xml,2017-05-04,21,PT/2017-254,PT,1
Vysoká škola chemicko-technologická v Praze,CZ,2017-343,OPENDATAST96_PT_CZ_DIFF_PV2017-343.xml,2017-06-16,21,PT/2017-343,PT,1
Vysoká škola chemicko-technologická v Praze,CZ,2017-488,OPENDATAST96_PT_CZ_DIFF_PV2017-488.xml,2017-08-25,21,PT/2017-488,PT,1
Vysoká škola chemicko-technologická v Praze,CZ,2017-489,OPENDATAST96_PT_CZ_DIFF_PV2017-489.xml,2017-08-25,21,PT/2017-489,PT,1
Vysoká škola chemicko-technologická v Praze,CZ,2017-530,OPENDATAST96_PT_CZ_DIFF_PV2017-530.xml,2017-09-11,21,PT/2017-530,PT,1
Vysoká škola chemicko-technologická v Praze,CZ,2017-784,OPENDATAST96_PT_CZ_DIFF_PV2017-784.xml,2017-12-07,21,PT/2017-784,PT,1
Vysoká škola chemicko-technologická v Praze,CZ,2017-811,OPENDATAST96_PT_CZ_DIFF_PV2017-811.xml,2017-12-18,21,PT/2017-811,PT,1
Vysoká škola chemicko-technologická v Praze,CZ,2017-859,OPENDATAST96_PT_CZ_DIFF_PV2017-859.xml,2017-12-29,21,PT/2017-859,PT,1
Vysoká škola chemicko-technologická v Praze,CZ,2018-130,OPENDATAST96_PT_CZ_DIFF_PV2018-130.xml,2018-03-15,21,PT/2018-130,PT,1
Vysoká škola chemicko-technologická v Praze,CZ,2018-19,OPENDATAST96_PT_CZ_DIFF_PV2018-19.xml,2018-01-17,21,PT/2018-19,PT,1
Vysoká škola chemicko-technologická v Praze,CZ,2018-472,OPENDATAST96_PT_CZ_DIFF_PV2018-472.xml,2018-09-14,21,PT/2018-472,PT,1
Vysoká škola chemicko-technologická v Praze,CZ,2018-613,OPENDATAST96_PT_CZ_DIFF_PV2018-613.xml,2018-11-08,21,PT/2018-613,PT,1
Vysoká škola chemicko-technologická v Praze,CZ,2018-651,OPENDATAST96_PT_CZ_DIFF_PV2018-651.xml,2018-11-27,21,PT/2018-651,PT,1
Vysoká škola chemicko-technologická v Praze,CZ,2018-676,OPENDATAST96_PT_CZ_DIFF_PV2018-676.xml,2018-12-05,21,PT/2018-676,PT,1
Vysoká škola chemicko-technologická v Praze,CZ,2018-714,OPENDATAST96_PT_CZ_DIFF_PV2018-714.xml,2018-12-18,21,PT/2018-714,PT,1
Vysoká škola chemicko-technologická v Praze,CZ,2018-715,OPENDATAST96_PT_CZ_DIFF_PV2018-715.xml,2018-12-18,21,PT/2018-715,PT,1
Vysoká škola chemicko-technologická v Praze,CZ,2018-746,OPENDATAST96_PT_CZ_DIFF_PV2018-746.xml,2018-12-31,21,PT/2018-746,PT,1
Vysoká škola chemicko-technologická v Praze,CZ,2019-212,OPENDATAST96_PT_CZ_DIFF_PV2019-212.xml,2019-04-04,21,PT/2019-212,PT,1
Vysoká škola chemicko-technologická v Praze,CZ,2019-259,OPENDATAST96_PT_CZ_DIFF_PV2019-259.xml,2019-04-26,21,PT/2019-259,PT,1
Vysoká škola chemicko-technologická v Praze,CZ,2019-361,OPENDATAST96_PT_CZ_DIFF_PV2019-361.xml,2019-06-10,21,PT/2019-361,PT,1
Vysoká škola chemicko-technologická v Praze,CZ,2019-489,OPENDATAST96_PT_CZ_DIFF_PV2019-489.xml,2019-07-26,21,PT/2019-489,PT,1
Vysoká škola chemicko-technologická v Praze,CZ,2019-496,OPENDATAST96_PT_CZ_DIFF_PV2019-496.xml,2019-07-30,21,PT/2019-496,PT,1
Vysoká škola chemicko-technologická v Praze,CZ,2019-551,OPENDATAST96_PT_CZ_DIFF_PV2019-551.xml,2019-08-26,21,PT/2019-551,PT,1
Vysoká škola chemicko-technologická v Praze,CZ,2019-736,OPENDATAST96_PT_CZ_DIFF_PV2019-736.xml,2019-12-03,21,PT/2019-736,PT,1
Vysoká škola chemicko-technologická v Praze,CZ,2020-272,OPENDATAST96_PT_CZ_DIFF_PV2020-272.xml,2020-05-14,21,PT/2020-272,PT,1
Vysoká škola chemicko-technologická v Praze,CZ,2020-296,OPENDATAST96_PT_CZ_DIFF_PV2020-296.xml,2020-05-25,21,PT/2020-296,PT,1
Vysoká škola chemicko-technologická v Praze,CZ,2020-346,OPENDATAST96_PT_CZ_DIFF_PV2020-346.xml,2020-06-15,21,PT/2020-346,PT,1
Vysoká škola chemicko-technologická v Praze,CZ,2020-454,OPENDATAST96_PT_CZ_DIFF_PV2020-454.xml,2020-08-12,21,PT/2020-454,PT,1
Vysoká škola chemicko-technologická v Praze,CZ,2020-542,OPENDATAST96_PT_CZ_DIFF_PV2020-542.xml,2020-10-03,21,PT/2020-542,PT,1
Vysoká škola chemicko-technologická v Praze,CZ,2020-599,OPENDATAST96_PT_CZ_DIFF_PV2020-599.xml,2020-11-04,21,PT/2020-599,PT,1
Vysoká škola chemicko-technologická v Praze,CZ,2020-638,OPENDATAST96_PT_CZ_DIFF_PV2020-638.xml,2020-11-30,21,PT/2020-638,PT,1
Vysoká škola chemicko-technologická v Praze,CZ,2020-84,OPENDATAST96_PT_CZ_DIFF_PV2020-84.xml,2020-02-18,21,PT/2020-84,PT,1
Vysoká škola chemicko-technologická v Praze,CZ,2021-212,OPENDATAST96_PT_CZ_DIFF_PV2021-212.xml,2021-04-27,21,PT/2021-212,PT,1
Vysoká škola chemicko-technologická v Praze,CZ,2021-219,OPENDATAST96_PT_CZ_DIFF_PV2021-219.xml,2021-05-04,21,PT/2021-219,PT,1
Vysoká škola chemicko-technologická v Praze,CZ,2021-232,OPENDATAST96_PT_CZ_DIFF_PV2021-232.xml,2021-05-13,21,PT/2021-232,PT,1
Vysoká škola chemicko-technologická v Praze,CZ,2021-332,OPENDATAST96_PT_CZ_DIFF_PV2021-332.xml,2021-07-09,21,PT/2021-332,PT,1
Vysoká škola chemicko-technologická v Praze,CZ,2021-451,OPENDATAST96_PT_CZ_DIFF_PV2021-451.xml,2021-09-24,21,PT/2021-451,PT,1
Vysoká škola chemicko-technologická v Praze,CZ,2021-572,OPENDATAST96_PT_CZ_DIFF_PV2021-572.xml,2021-12-16,21,PT/2021-572,PT,1
Vysoká škola chemicko-technologická v Praze,CZ,2022-128,OPENDATAST96_PT_CZ_DIFF_PV2022-128.xml,2022-03-19,21,PT/2022-128,PT,1
Vysoká škola chemicko-technologická v Praze,CZ,2022-238,OPENDATAST96_PT_CZ_DIFF_PV2022-238.xml,2022-06-03,21,PT/2022-238,PT,1
Vysoká škola chemicko-technologická v Praze,CZ,2022-263,OPENDATAST96_PT_CZ_DIFF_PV2022-263.xml,2022-06-14,21,PT/2022-263,PT,1
Vysoká škola chemicko-technologická v Praze,CZ,2022-291,OPENDATAST96_PT_CZ_DIFF_PV2022-291.xml,2022-06-29,21,PT/2022-291,PT,1
Vysoká škola chemicko-technologická v Praze,CZ,2022-307,OPENDATAST96_PT_CZ_DIFF_PV2022-307.xml,2022-07-13,21,PT/2022-307,PT,1
Vysoká škola chemicko-technologická v Praze,CZ,2022-423,OPENDATAST96_PT_CZ_DIFF_PV2022-423.xml,2022-10-05,21,PT/2022-423,PT,1
Vysoká škola chemicko-technologická v Praze,CZ,2022-478,OPENDATAST96_PT_CZ_DIFF_PV2022-478.xml,2022-11-15,21,PT/2022-478,PT,1
Vysoká škola chemicko-technologická v Praze,CZ,2022-502,OPENDATAST96_PT_CZ_DIFF_PV2022-502.xml,2022-12-01,21,PT/2022-502,PT,1
Vysoká škola chemicko-technologická v Praze,CZ,2022-66,OPENDATAST96_PT_CZ_DIFF_PV2022-66.xml,2022-02-11,21,PT/2022-66,PT,1
Vysoká škola chemicko-technologická v Praze,CZ,2022-9,OPENDATAST96_PT_CZ_DIFF_PV2022-9.xml,2022-01-07,21,PT/2022-9,PT,1
Vysoká škola chemicko-technologická v Praze,CZ,2013-27401,OPENDATAST96_PT_CZ_FULL_PUV2013-27401.xml,2013-02-05,21,PUV/27401,PUV,2
Vysoká škola chemicko-technologická v Praze,CZ,2013-27402,OPENDATAST96_PT_CZ_FULL_PUV2013-27402.xml,2013-02-05,21,PUV/27402,PUV,2
Vysoká škola chemicko-technologická v Praze,CZ,2013-27576,OPENDATAST96_PT_CZ_FULL_PUV2013-27576.xml,2013-03-11,21,PUV/27576,PUV,2
Vysoká škola chemicko-technologická v Praze,CZ,2013-27614,OPENDATAST96_PT_CZ_FULL_PUV2013-27614.xml,2013-03-15,21,PUV/27614,PUV,2
Vysoká škola chemicko-technologická v Praze,CZ,2013-27896,OPENDATAST96_PT_CZ_FULL_PUV2013-27896.xml,2013-05-09,21,PUV/27896,PUV,2
Vysoká škola chemicko-technologická v Praze,CZ,2013-27954,OPENDATAST96_PT_CZ_FULL_PUV2013-27954.xml,2013-05-20,21,PUV/27954,PUV,2
Vysoká škola chemicko-technologická v Praze,CZ,2013-27987,OPENDATAST96_PT_CZ_FULL_PUV2013-27987.xml,2013-05-27,21,PUV/27987,PUV,2
Vysoká škola chemicko-technologická v Praze,CZ,2013-28142,OPENDATAST96_PT_CZ_FULL_PUV2013-28142.xml,2013-06-28,21,PUV/28142,PUV,2
Vysoká škola chemicko-technologická v Praze,CZ,2013-28260,OPENDATAST96_PT_CZ_FULL_PUV2013-28260.xml,2013-07-29,21,PUV/28260,PUV,2
Vysoká škola chemicko-technologická v Praze,CZ,2013-28264,OPENDATAST96_PT_CZ_FULL_PUV2013-28264.xml,2013-07-29,21,PUV/28264,PUV,2
Vysoká škola chemicko-technologická v Praze,CZ,2013-28265,OPENDATAST96_PT_CZ_FULL_PUV2013-28265.xml,2013-07-29,21,PUV/28265,PUV,2
Vysoká škola chemicko-technologická v Praze,CZ,2013-28266,OPENDATAST96_PT_CZ_FULL_PUV2013-28266.xml,2013-07-29,21,PUV/28266,PUV,2
Vysoká škola chemicko-technologická v Praze,CZ,2013-28269,OPENDATAST96_PT_CZ_FULL_PUV2013-28269.xml,2013-07-31,21,PUV/28269,PUV,2
Vysoká škola chemicko-technologická v Praze,CZ,2013-28285,OPENDATAST96_PT_CZ_FULL_PUV2013-28285.xml,2013-08-05,21,PUV/28285,PUV,2
Vysoká škola chemicko-technologická v Praze,CZ,2013-28357,OPENDATAST96_PT_CZ_FULL_PUV2013-28357.xml,2013-08-23,21,PUV/28357,PUV,2
Vysoká škola chemicko-technologická v Praze,CZ,2013-28474,OPENDATAST96_PT_CZ_FULL_PUV2013-28474.xml,2013-09-17,21,PUV/28474,PUV,2
Vysoká škola chemicko-technologická v Praze,CZ,2013-28938,OPENDATAST96_PT_CZ_FULL_PUV2013-28938.xml,2013-12-14,21,PUV/28938,PUV,2
Vysoká škola chemicko-technologická v Praze,CZ,2014-29039,OPENDATAST96_PT_CZ_FULL_PUV2014-29039.xml,2014-01-02,21,PUV/29039,PUV,2
Vysoká škola chemicko-technologická v Praze,CZ,2015-30875,OPENDATAST96_PT_CZ_FULL_PUV2015-30875.xml,2015-03-20,21,PUV/30875,PUV,2
Vysoká škola chemicko-technologická v Praze,CZ,2015-31107,OPENDATAST96_PT_CZ_FULL_PUV2015-31107.xml,2015-05-20,21,PUV/31107,PUV,2
Vysoká škola chemicko-technologická v Praze,CZ,2015-31192,OPENDATAST96_PT_CZ_FULL_PUV2015-31192.xml,2015-06-10,21,PUV/31192,PUV,2
Vysoká škola chemicko-technologická v Praze,CZ,2015-31303,OPENDATAST96_PT_CZ_FULL_PUV2015-31303.xml,2015-07-09,21,PUV/31303,PUV,2
Vysoká škola chemicko-technologická v Praze,CZ,2015-31352,OPENDATAST96_PT_CZ_FULL_PUV2015-31352.xml,2015-07-23,21,PUV/31352,PUV,2
Vysoká škola chemicko-technologická v Praze,CZ,2015-31418,OPENDATAST96_PT_CZ_FULL_PUV2015-31418.xml,2015-08-12,21,PUV/31418,PUV,2
Vysoká škola chemicko-technologická v Praze,CZ,2015-31514,OPENDATAST96_PT_CZ_FULL_PUV2015-31514.xml,2015-09-14,21,PUV/31514,PUV,2
Vysoká škola chemicko-technologická v Praze,CZ,2015-31576,OPENDATAST96_PT_CZ_FULL_PUV2015-31576.xml,2015-09-30,21,PUV/31576,PUV,2
Vysoká škola chemicko-technologická v Praze,CZ,2015-31928,OPENDATAST96_PT_CZ_FULL_PUV2015-31928.xml,2015-12-21,21,PUV/31928,PUV,2
Vysoká škola chemicko-technologická v Praze,CZ,2015-31935,OPENDATAST96_PT_CZ_FULL_PUV2015-31935.xml,2015-12-22,21,PUV/31935,PUV,2
Vysoká škola chemicko-technologická v Praze,CZ,2015-31965,OPENDATAST96_PT_CZ_FULL_PUV2015-31965.xml,2015-12-29,21,PUV/31965,PUV,2
Vysoká škola chemicko-technologická v Praze,CZ,2016-32196,OPENDATAST96_PT_CZ_FULL_PUV2016-32196.xml,2016-03-15,21,PUV/32196,PUV,2
Vysoká škola chemicko-technologická v Praze,CZ,2016-32446,OPENDATAST96_PT_CZ_FULL_PUV2016-32446.xml,2016-06-06,21,PUV/32446,PUV,2
Vysoká škola chemicko-technologická v Praze,CZ,2016-32534,OPENDATAST96_PT_CZ_FULL_PUV2016-32534.xml,2016-07-01,21,PUV/32534,PUV,2
Vysoká škola chemicko-technologická v Praze,CZ,2016-32812,OPENDATAST96_PT_CZ_FULL_PUV2016-32812.xml,2016-09-14,21,PUV/32812,PUV,2
Vysoká škola chemicko-technologická v Praze,CZ,2016-32905,OPENDATAST96_PT_CZ_FULL_PUV2016-32905.xml,2016-10-06,21,PUV/32905,PUV,2
Vysoká škola chemicko-technologická v Praze,CZ,2016-33068,OPENDATAST96_PT_CZ_FULL_PUV2016-33068.xml,2016-11-21,21,PUV/33068,PUV,2
Vysoká škola chemicko-technologická v Praze,CZ,2016-33069,OPENDATAST96_PT_CZ_FULL_PUV2016-33069.xml,2016-11-21,21,PUV/33069,PUV,2
Vysoká škola chemicko-technologická v Praze,CZ,2016-33193,OPENDATAST96_PT_CZ_FULL_PUV2016-33193.xml,2016-12-15,21,PUV/33193,PUV,2
Vysoká škola chemicko-technologická v Praze,CZ,2017-33517,OPENDATAST96_PT_CZ_FULL_PUV2017-33517.xml,2017-03-17,21,PUV/33517,PUV,2
Vysoká škola chemicko-technologická v Praze,CZ,2017-33795,OPENDATAST96_PT_CZ_FULL_PUV2017-33795.xml,2017-06-07,21,PUV/33795,PUV,2
Vysoká škola chemicko-technologická v Praze,CZ,2017-33866,OPENDATAST96_PT_CZ_FULL_PUV2017-33866.xml,2017-06-29,21,PUV/33866,PUV,2
Vysoká škola chemicko-technologická v Praze,CZ,2017-33887,OPENDATAST96_PT_CZ_FULL_PUV2017-33887.xml,2017-07-04,21,PUV/33887,PUV,2
Vysoká škola chemicko-technologická v Praze,CZ,2017-33902,OPENDATAST96_PT_CZ_FULL_PUV2017-33902.xml,2017-07-12,21,PUV/33902,PUV,2
Vysoká škola chemicko-technologická v Praze,CZ,2017-33977,OPENDATAST96_PT_CZ_FULL_PUV2017-33977.xml,2017-08-02,21,PUV/33977,PUV,2
Vysoká škola chemicko-technologická v Praze,CZ,2017-33978,OPENDATAST96_PT_CZ_FULL_PUV2017-33978.xml,2017-08-02,21,PUV/33978,PUV,2
Vysoká škola chemicko-technologická v Praze,CZ,2017-34050,OPENDATAST96_PT_CZ_FULL_PUV2017-34050.xml,2017-08-25,21,PUV/34050,PUV,2
Vysoká škola chemicko-technologická v Praze,CZ,2017-34107,OPENDATAST96_PT_CZ_FULL_PUV2017-34107.xml,2017-09-15,21,PUV/34107,PUV,2
Vysoká škola chemicko-technologická v Praze,CZ,2017-34176,OPENDATAST96_PT_CZ_FULL_PUV2017-34176.xml,2017-10-05,21,PUV/34176,PUV,2
Vysoká škola chemicko-technologická v Praze,CZ,2017-34229,OPENDATAST96_PT_CZ_FULL_PUV2017-34229.xml,2017-10-19,21,PUV/34229,PUV,2
Vysoká škola chemicko-technologická v Praze,CZ,2017-34361,OPENDATAST96_PT_CZ_FULL_PUV2017-34361.xml,2017-11-16,21,PUV/34361,PUV,2
Vysoká škola chemicko-technologická v Praze,CZ,2017-34428,OPENDATAST96_PT_CZ_FULL_PUV2017-34428.xml,2017-12-07,21,PUV/34428,PUV,2
Vysoká škola chemicko-technologická v Praze,CZ,2018-34849,OPENDATAST96_PT_CZ_FULL_PUV2018-34849.xml,2018-04-06,21,PUV/34849,PUV,2
Vysoká škola chemicko-technologická v Praze,CZ,2018-34850,OPENDATAST96_PT_CZ_FULL_PUV2018-34850.xml,2018-04-06,21,PUV/34850,PUV,2
Vysoká škola chemicko-technologická v Praze,CZ,2018-34987,OPENDATAST96_PT_CZ_FULL_PUV2018-34987.xml,2018-05-23,21,PUV/34987,PUV,2
Vysoká škola chemicko-technologická v Praze,CZ,2018-35142,OPENDATAST96_PT_CZ_FULL_PUV2018-35142.xml,2018-07-04,21,PUV/35142,PUV,2
Vysoká škola chemicko-technologická v Praze,CZ,2018-35299,OPENDATAST96_PT_CZ_FULL_PUV2018-35299.xml,2018-08-29,21,PUV/35299,PUV,2
Vysoká škola chemicko-technologická v Praze,CZ,2018-35352,OPENDATAST96_PT_CZ_FULL_PUV2018-35352.xml,2018-09-17,21,PUV/35352,PUV,2
Vysoká škola chemicko-technologická v Praze,CZ,2018-35392,OPENDATAST96_PT_CZ_FULL_PUV2018-35392.xml,2018-09-24,21,PUV/35392,PUV,2
Vysoká škola chemicko-technologická v Praze,CZ,2018-35394,OPENDATAST96_PT_CZ_FULL_PUV2018-35394.xml,2018-09-24,21,PUV/35394,PUV,2
Vysoká škola chemicko-technologická v Praze,CZ,2018-35406,OPENDATAST96_PT_CZ_FULL_PUV2018-35406.xml,2018-09-26,21,PUV/35406,PUV,2
Vysoká škola chemicko-technologická v Praze,CZ,2018-35451,OPENDATAST96_PT_CZ_FULL_PUV2018-35451.xml,2018-10-11,21,PUV/35451,PUV,2
Vysoká škola chemicko-technologická v Praze,CZ,2018-35552,OPENDATAST96_PT_CZ_FULL_PUV2018-35552.xml,2018-10-31,21,PUV/35552,PUV,2
Vysoká škola chemicko-technologická v Praze,CZ,2018-35565,OPENDATAST96_PT_CZ_FULL_PUV2018-35565.xml,2018-11-02,21,PUV/35565,PUV,2
Vysoká škola chemicko-technologická v Praze,CZ,2018-35585,OPENDATAST96_PT_CZ_FULL_PUV2018-35585.xml,2018-11-08,21,PUV/35585,PUV,2
Vysoká škola chemicko-technologická v Praze,CZ,2018-35632,OPENDATAST96_PT_CZ_FULL_PUV2018-35632.xml,2018-11-20,21,PUV/35632,PUV,2
Vysoká škola chemicko-technologická v Praze,CZ,2018-35638,OPENDATAST96_PT_CZ_FULL_PUV2018-35638.xml,2018-11-21,21,PUV/35638,PUV,2
